ID,attachment_elastic_constant,attachment_rate,calcification_rate,calcified_fraction,cancer_cell_attack_rates,cancer_cell_cell_adhesion_affinities,cancer_cell_fusion_rates,cancer_cell_live_phagocytosis_rates,cancer_cell_transformation_rates,cell_BM_adhesion_strength,cell_BM_repulsion_strength,cell_cell_adhesion_strength,cell_cell_repulsion_strength,cell_count_voxel,cell_density_micron3,cell_type,chemotaxis_direction,chemotaxis_index,contact_with_basement_membrane,current_cycle_phase_exit_rate,current_death_model,current_phase,cycle_model,cytoplasmic_biomass_change_rate,cytoplasmic_volume,damage,damage_rate,dead,dead_phagocytosis_rate,death_rates_0,death_rates_1,detachment_rate,elapsed_time_in_phase,fluid_change_rate,fluid_fraction,generation,is_motile,maximum_number_of_attachments,mesh_center_m,mesh_center_n,mesh_center_p,migration_bias,migration_bias_direction_vectorlength,migration_bias_direction_x,migration_bias_direction_y,migration_bias_direction_z,migration_speed,motility_vector_vectorlength,motility_vector_x,motility_vector_y,motility_vector_z,nuclear_biomass_change_rate,nuclear_radius,nuclear_volume,number_of_nuclei,oncoprotein,orientation_vectorlength,orientation_x,orientation_y,orientation_z,oxygen,oxygen_chemotactic_sensitivities,oxygen_decay_rate,oxygen_diffusion_coefficient,oxygen_fraction_released_at_death,oxygen_fraction_transferred_when_ingested,oxygen_internalized_total_substrates,oxygen_net_export_rates,oxygen_saturation_densities,oxygen_secretion_rates,oxygen_uptake_rates,parent_ID,persistence_time,polarity,position_vectorlength,position_x,position_y,position_z,pressure,radius,relative_maximum_adhesion_distance,runtime,surface_area,target_fluid_fraction,target_solid_cytoplasmic,target_solid_nuclear,time,total_attack_time,total_volume,tree_ID,velocity_vectorlength,velocity_x,velocity_y,velocity_z,voxel_i,voxel_j,voxel_k
944,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,5.3879346486322215e-05,0,live,live_cells_cycle_model,0.0045,1867.7356776038039,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,605.9999999994488,0.05,0.7467477555620019,1.0,False,12,-190.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.002793260657335,524.4767946389412,1,0.745841766576108,1.0,0.0,0.0,1.0,8.306136592093562,0.0,0.1,100000.0,0.0,0.0,217960164.53517115,0.0,1.0,0.0,10.0,24.0,1.0,1.0,187.03754241979854,-186.8815571236109,-7.63713830518344,0.0,0.7772625590024619,8.296668038047134,1.25,2.2046908333333333,865.0023580330532,0.75,488.5,135.0,1740.0,0.0,2392.212472242745,944.1,0.0,0.0,0.0,0.0,40,49,0
901,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012062877613356945,0,live,live_cells_cycle_model,0.0045,1947.0825672077676,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1175.9999999989304,0.05,0.7497635877422102,2.0,False,12,-210.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.049025512471554,539.1521045710648,1,1.3623207638619208,1.0,0.0,0.0,1.0,9.062139509517273,0.0,0.1,100000.0,0.0,0.0,292176126.980779,0.0,1.0,0.0,10.0,901.1,1.0,1.0,229.98243328392098,-218.41973552621147,72.0051300384424,0.0,0.3683014842412812,8.40397018743066,1.25,2.2046908333333333,887.5214748491203,0.75,488.5,135.0,1740.0,0.0,2486.2346717788323,901.2,0.0,0.0,0.0,0.0,39,53,0
956,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00010226882955873139,0,live,live_cells_cycle_model,0.0045,1726.4661545953732,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,395.99999999963984,0.05,0.740680592095735,2.0,False,12,70.0,250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.899337390965201,492.60708439354335,1,0.7777971986665785,1.0,0.0,0.0,1.0,11.023833639894969,0.0,0.1,100000.0,0.0,0.0,196456408.5252571,0.0,1.0,0.0,10.0,917.1,1.0,1.0,259.10491230251483,69.57243486550122,249.58972712469458,0.0,0.36294877028054007,8.09147460774007,1.25,2.2046908333333333,822.7449308928988,0.75,488.5,135.0,1740.0,0.0,2219.0732389889163,956.2,0.0,0.0,0.0,0.0,53,62,0
911,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,6.773596721793645e-05,0,live,live_cells_cycle_model,0.0045,1233.447076843327,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,119.99999999989086,0.05,0.7185535300132941,2.0,False,12,190.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.398737804587476,356.5109197548835,1,1.0556773952058804,1.0,0.0,0.0,1.0,7.9343541318834845,0.0,0.1,100000.0,0.0,0.0,149681978.39660597,0.0,1.0,0.0,10.0,911.1,1.0,1.0,183.2122265428412,182.0514054681106,-20.591399220814385,0.0,0.7349306104553809,7.240452031775834,1.25,2.2046908333333333,658.7812430579346,0.75,488.5,135.0,1740.0,0.0,1589.9579965982107,911.2,0.0,0.0,0.0,0.0,59,48,0
970,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,6.773596721793645e-05,0,live,live_cells_cycle_model,0.0045,1233.447076843327,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,119.99999999989086,0.05,0.7185535300132941,2.0,False,12,190.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.398737804587476,356.5109197548835,1,1.0556773952058804,1.0,0.0,0.0,1.0,7.9343541318834845,0.0,0.1,100000.0,0.0,0.0,149413864.21186063,0.0,1.0,0.0,10.0,911.1,1.0,1.0,191.17912085441804,188.46257919404306,-32.11405446525293,0.0,0.9415418738229533,7.240452031775834,1.25,2.2046908333333333,658.7812430579346,0.75,488.5,135.0,1740.0,0.0,1589.9579965982107,970.2,0.0,0.0,0.0,0.0,59,48,0
977,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00017781526782203314,0,live,live_cells_cycle_model,0.0045,811.3003640362731,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5.999999999994543,0.05,0.7288133580593115,3.0,False,12,270.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,3.8296722712996805,235.2737313056989,1,1.2084372071377163,1.0,0.0,0.0,1.0,11.737239197992997,0.0,0.1,100000.0,0.0,0.0,82071393.95018446,0.0,1.0,0.0,10.0,947.2,1.0,1.0,283.2393994143732,279.1810739825622,47.77536300812342,0.0,0.2959027859536491,6.298354831010975,1.25,2.2046908333333333,498.4987937750001,0.75,488.5,135.0,1740.0,0.0,1046.574095341972,977.3,0.0,0.0,0.0,0.0,63,52,0
10,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,0.07492273898971472,0.0,1.0,True,0.0,5.31667e-05,0.0,0.0,491.99999999955253,0.05,5.871886052756814e-11,1.0,False,12,-70.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00583333,1.137045933008855,6.157758278181932,1,1.4658365656133063,1.0,0.0,0.0,1.0,5.743141739703305,0.0,0.1,100000.0,0.0,0.0,93777070.25541969,0.0,1.0,0.0,1.0,10.0,1.0,1.0,72.60973788315047,-72.53794516976684,3.228087050827064,0.0,0.13769495143123128,1.141638914086375,1.25,2.2712614333333336,16.378246064324564,0.0,0.0,0.0,1800.0,0.0,6.232681017171647,10.1,0.0,0.0,0.0,0.0,46,50,0
24,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.949756041937176e-05,0,live,live_cells_cycle_model,0.0045,1830.1531709198196,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,593.9999999994598,0.05,0.7452444807329628,2.0,False,12,-190.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.981332396144114,517.7560432442631,1,0.745841766576108,1.0,0.0,0.0,1.0,8.037643800765737,0.0,0.1,100000.0,0.0,0.0,150097782.9240218,0.0,1.0,0.0,10.0,24.1,1.0,1.0,196.41912745686665,-196.3862041773285,3.5961701485703252,0.0,0.8059692346639256,8.245131065451103,1.25,2.2712614333333336,854.2893480501484,0.75,488.5,135.0,1800.0,0.0,2347.9092141640826,24.2,0.0,0.0,0.0,0.0,40,50,0
28,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00011723411169790998,0,live,live_cells_cycle_model,0.0045,1675.3409116568857,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,347.9999999996835,0.05,0.7383092622820625,1.0,False,12,-230.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.855839839348935,479.6027571089851,1,1.1831249569530577,1.0,0.0,0.0,1.0,9.537412924615968,0.0,0.1,100000.0,0.0,0.0,239645214.96426767,0.0,1.0,0.0,10.0,28.0,1.0,1.0,234.89197276788457,-234.67520640751223,10.088923053535005,0.0,0.6533681776333641,8.012765585046088,1.25,2.2712614333333336,806.8164403015452,0.75,488.5,135.0,1800.0,0.0,2154.943668765871,28.1,0.0,0.0,0.0,0.0,38,50,0
940,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,9.08529341307567e-05,0,live,live_cells_cycle_model,0.0045,1547.7955519263487,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,275.999999999749,0.05,0.7320225446178029,2.0,False,12,-150.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.748708424829308,448.5544011159854,1,0.9211296005429049,1.0,0.0,0.0,1.0,9.51623791321156,0.0,0.1,100000.0,0.0,0.0,144262718.37856513,0.0,1.0,0.0,10.0,940.1,1.0,1.0,219.91673850063012,-147.12666254303932,-163.45371528876657,0.0,0.7363885930759001,7.811168772780913,1.25,2.2712614333333336,766.7290303592807,0.75,488.5,135.0,1800.0,0.0,1996.3499530423342,940.2,0.0,0.0,0.0,0.0,42,41,0
943,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,1.8979437926913776e-05,0,live,live_cells_cycle_model,0.0045,1888.4840960434651,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,665.9999999993943,0.05,0.7475705875574635,1.0,False,12,-90.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.016172672001533,528.6960220773932,1,1.4658365656133063,1.0,0.0,0.0,1.0,5.5906425582073185,0.0,0.1,100000.0,0.0,0.0,156538125.1861592,0.0,1.0,0.0,10.0,10.0,1.0,1.0,80.31397155426808,-80.29802291184382,-1.6004821988352373,0.0,0.5845251877425293,8.325432448871082,1.25,2.2712614333333336,871.0106530677424,0.75,488.5,135.0,1800.0,0.0,2417.1801181208584,943.1,0.0,0.0,0.0,0.0,45,49,0
924,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012815921518230687,0,live,live_cells_cycle_model,0.0045,1942.7046502398055,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1115.999999998985,0.05,0.7496109547310712,2.0,False,12,230.0,110.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.047172933169745,538.5588481580155,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.382584984355223,0.0,0.1,100000.0,0.0,0.0,287929746.7516077,0.0,1.0,0.0,10.0,922.1,1.0,1.0,256.31355682591874,227.76027725894505,117.56655781165817,0.0,0.25958777171563346,8.39836526353962,1.25,2.2712614333333336,886.3380267002299,0.75,488.5,135.0,1800.0,0.0,2481.263498397821,924.2,0.0,0.0,0.0,0.0,61,55,0
948,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.949756041937176e-05,0,live,live_cells_cycle_model,0.0045,1830.1531709198196,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,593.9999999994598,0.05,0.7452444807329628,2.0,False,12,-190.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.981332396144114,517.7560432442631,1,0.745841766576108,1.0,0.0,0.0,1.0,8.037643800765737,0.0,0.1,100000.0,0.0,0.0,149788254.30387363,0.0,1.0,0.0,10.0,24.1,1.0,1.0,187.56427921944294,-186.88967080629072,15.893702684567879,0.0,0.44450652118963263,8.245131065451103,1.25,2.2712614333333336,854.2893480501484,0.75,488.5,135.0,1800.0,0.0,2347.9092141640826,948.2,0.0,0.0,0.0,0.0,40,50,0
959,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00018306077641748632,0,live,live_cells_cycle_model,0.0045,1690.8686844061071,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,395.99999999963984,0.05,0.7390164041882856,2.0,False,12,270.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.877310778766952,485.9928697212539,1,1.2084372071377163,1.0,0.0,0.0,1.0,11.939414200118707,0.0,0.1,100000.0,0.0,0.0,177322623.33060086,0.0,1.0,0.0,10.0,947.1,1.0,1.0,269.3972135698676,261.7333964310531,63.800375170323484,0.0,0.2237253912429466,8.039839889126034,1.25,2.2712614333333336,812.2779498649926,0.75,488.5,135.0,1800.0,0.0,2176.861554127361,959.2,0.0,0.0,0.0,0.0,63,53,0
922,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012362378171423157,0,live,live_cells_cycle_model,0.0045,1942.7046502398055,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1115.999999998985,0.05,0.7496109547310712,2.0,False,12,210.0,130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.047172933169745,538.5588481580155,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.189592345450658,0.0,0.1,100000.0,0.0,0.0,287959673.4095008,0.0,1.0,0.0,10.0,922.1,1.0,1.0,252.2268855565155,216.57368168008458,129.283572819879,0.0,0.3657990400874514,8.39836526353962,1.25,2.2712614333333336,886.3380267002299,0.75,488.5,135.0,1800.0,0.0,2481.263498397821,922.2,0.0,0.0,0.0,0.0,60,56,0
917,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,7.581597936276285e-05,0,live,live_cells_cycle_model,0.0045,1780.6213988576064,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,455.99999999958527,0.05,0.7430970274849965,2.0,False,12,70.0,230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.941476144600225,505.4273262647698,1,0.7777971986665785,1.0,0.0,0.0,1.0,9.464814065936517,0.0,0.1,100000.0,0.0,0.0,202734706.70683414,0.0,1.0,0.0,10.0,917.1,1.0,1.0,245.69644819663742,71.99793211238806,234.910711607587,0.0,0.40957440062310185,8.17207401015396,1.25,2.2712614333333336,839.2173353845975,0.75,488.5,135.0,1800.0,0.0,2286.0487251223763,917.2,0.0,0.0,0.0,0.0,53,61,0
965,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,8.056593972282999e-05,0,live,live_cells_cycle_model,0.0045,1547.7955519263487,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,275.999999999749,0.05,0.7320225446178029,2.0,False,12,-130.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.748708424829308,448.5544011159854,1,0.9211296005429049,1.0,0.0,0.0,1.0,9.00444604772302,0.0,0.1,100000.0,0.0,0.0,142600361.44079643,0.0,1.0,0.0,10.0,940.1,1.0,1.0,223.37718909475265,-138.8077488792075,-175.01364935044282,0.0,1.100864486062552,7.811168772780913,1.25,2.2712614333333336,766.7290303592807,0.75,488.5,135.0,1800.0,0.0,1996.3499530423342,965.2,0.0,0.0,0.0,0.0,43,41,0
920,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00015269146177359665,0,live,live_cells_cycle_model,0.0045,1948.745598017731,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1235.9999999988759,0.05,0.7498214116743577,2.0,False,12,-230.0,90.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.049728998893268,539.3774979857109,1,1.3623207638619208,1.0,0.0,0.0,1.0,10.134121821161383,0.0,0.1,100000.0,0.0,0.0,327785064.8129404,0.0,1.0,0.0,10.0,901.1,1.0,1.0,242.18940312173658,-226.5221458385538,85.6937829084467,0.0,0.6072600563713565,8.406097399403595,1.25,2.2712614333333336,887.9708303808038,0.75,488.5,135.0,1800.0,0.0,2488.123096003442,920.2,0.0,0.0,0.0,0.0,38,54,0
947,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.0001813045358216947,0,live,live_cells_cycle_model,0.0045,967.4830747255235,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,65.99999999993997,0.05,0.706008767197305,3.0,False,12,270.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.085337928452145,285.60944642681295,1,1.2084372071377163,1.0,0.0,0.0,1.0,11.87090260363461,0.0,0.1,100000.0,0.0,0.0,90315361.8325345,0.0,1.0,0.0,10.0,947.2,1.0,1.0,274.62650206022886,269.63027547258764,52.14623843014381,0.0,0.075597642796344,6.688029441149627,1.25,2.2712614333333336,562.0904627493408,0.75,488.5,135.0,1800.0,0.0,1253.0925211523363,947.3,0.0,0.0,0.0,0.0,63,52,0
961,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.0001261605224744993,0,live,live_cells_cycle_model,0.0045,1675.3409116568857,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,347.9999999996835,0.05,0.7383092622820625,1.0,False,12,-230.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.855839839348935,479.6027571089851,1,1.1831249569530577,1.0,0.0,0.0,1.0,9.883156207694398,0.0,0.1,100000.0,0.0,0.0,239932932.3049978,0.0,1.0,0.0,10.0,28.0,1.0,1.0,226.90085162202513,-226.88828854438822,-2.3876742237370094,0.0,0.6195435995847277,8.012765585046088,1.25,2.2712614333333336,806.8164403015452,0.75,488.5,135.0,1800.0,0.0,2154.943668765871,961.1,0.0,0.0,0.0,0.0,38,49,0
944,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,5.3593309233563527e-05,0,live,live_cells_cycle_model,0.0045,1888.4840960434651,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,665.9999999993943,0.05,0.7475705875574635,1.0,False,12,-190.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.016172672001533,528.6960220773932,1,0.745841766576108,1.0,0.0,0.0,1.0,8.289911367474357,0.0,0.1,100000.0,0.0,0.0,229937623.25294527,0.0,1.0,0.0,10.0,24.0,1.0,1.0,186.90457159975932,-186.73239208187388,-8.020762574149762,0.0,0.6747147456885847,8.325432448871082,1.25,2.2712614333333336,871.0106530677424,0.75,488.5,135.0,1800.0,0.0,2417.1801181208584,944.1,0.0,0.0,0.0,0.0,40,49,0
901,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012040356568890382,0,live,live_cells_cycle_model,0.0045,1948.745598017731,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1235.9999999988759,0.05,0.7498214116743577,2.0,False,12,-210.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.049728998893268,539.3774979857109,1,1.3623207638619208,1.0,0.0,0.0,1.0,9.04759207942161,0.0,0.1,100000.0,0.0,0.0,305740022.03752583,0.0,1.0,0.0,10.0,901.1,1.0,1.0,229.94011731661334,-218.4197225928286,71.86989866452923,0.0,0.4237892345969202,8.406097399403595,1.25,2.2712614333333336,887.9708303808038,0.75,488.5,135.0,1800.0,0.0,2488.123096003442,901.2,0.0,0.0,0.0,0.0,39,53,0
956,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00010184330610233526,0,live,live_cells_cycle_model,0.0045,1780.6213988576064,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,455.99999999958527,0.05,0.7430970274849965,2.0,False,12,70.0,250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.941476144600225,505.4273262647698,1,0.7777971986665785,1.0,0.0,0.0,1.0,10.99827004558753,0.0,0.1,100000.0,0.0,0.0,211368358.85854232,0.0,1.0,0.0,10.0,917.1,1.0,1.0,259.7631370899158,70.01558303285307,250.1493664260696,0.0,0.3447830141049426,8.17207401015396,1.25,2.2712614333333336,839.2173353845975,0.75,488.5,135.0,1800.0,0.0,2286.0487251223763,956.2,0.0,0.0,0.0,0.0,53,62,0
911,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,6.693623558517916e-05,0,live,live_cells_cycle_model,0.0045,1380.2835525480987,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,179.9999999998363,0.05,0.7240651943299791,2.0,False,12,190.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.570316020909983,399.8778075837158,1,1.0556773952058804,1.0,0.0,0.0,1.0,7.900010995262026,0.0,0.1,100000.0,0.0,0.0,158079825.11835596,0.0,1.0,0.0,10.0,911.1,1.0,1.0,183.09289865335464,181.94609587735448,-20.46039423559858,0.0,0.7577618652492352,7.518368133420683,1.25,2.2712614333333336,710.3248983853159,0.75,488.5,135.0,1800.0,0.0,1780.1613601318145,911.2,0.0,0.0,0.0,0.0,59,48,0
970,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,6.693623558517916e-05,0,live,live_cells_cycle_model,0.0045,1380.2835525480987,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,179.9999999998363,0.05,0.7240651943299791,2.0,False,12,190.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.570316020909983,399.8778075837158,1,1.0556773952058804,1.0,0.0,0.0,1.0,7.900010995262026,0.0,0.1,100000.0,0.0,0.0,157627814.96150452,0.0,1.0,0.0,10.0,911.1,1.0,1.0,191.4564821818868,188.70011900144658,-32.370505993929676,0.0,1.0733348539607845,7.518368133420683,1.25,2.2712614333333336,710.3248983853159,0.75,488.5,135.0,1800.0,0.0,1780.1613601318145,970.2,0.0,0.0,0.0,0.0,59,48,0
977,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,108.74976902453422,0.0,1.0,True,0.0,5.31667e-05,0.0,0.0,59.99999999994543,0.05,0.18578048079598003,3.0,False,12,270.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00583333,2.406458147433084,58.37455032384372,1,1.2084372071377163,1.0,0.0,0.0,1.0,11.87090260363461,0.0,0.1,100000.0,0.0,0.0,82397566.32290968,0.0,1.0,0.0,1.0,947.2,1.0,1.0,282.81867569836805,278.71853425044026,47.98314275935708,0.0,0.004006041970035171,3.4170422400799367,1.25,2.2712614333333336,146.72717596648874,0.0,0.0,0.0,1800.0,0.0,167.12431934837792,977.3,0.0,0.0,0.0,0.0,63,52,0
24,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.893344478511498e-05,0,live,live_cells_cycle_model,0.0045,1859.9337955855228,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,653.9999999994052,0.05,0.7464645703852087,2.0,False,12,-190.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.000663368707572,523.8072066750171,1,0.745841766576108,1.0,0.0,0.0,1.0,8.004232780060269,0.0,0.1,100000.0,0.0,0.0,161675469.8106587,0.0,1.0,0.0,10.0,24.1,1.0,1.0,196.63653895226818,-196.6124377099274,3.0786017746361796,0.0,0.7388687942070473,8.286862874461074,1.25,2.335287516666667,862.9590129722874,0.75,488.5,135.0,1860.0,0.0,2383.74100226054,24.2,0.0,0.0,0.0,0.0,40,50,0
28,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00011630969909647774,0,live,live_cells_cycle_model,0.0045,1741.2030222599974,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,407.9999999996289,0.05,0.741341220099679,1.0,False,12,-230.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.9100570443007525,495.8476079447694,1,1.1831249569530577,1.0,0.0,0.0,1.0,9.502832824431511,0.0,0.1,100000.0,0.0,0.0,252611933.3252621,0.0,1.0,0.0,10.0,28.0,1.0,1.0,235.20438869455134,-234.96334702898244,10.645657054196361,0.0,0.5484452761646588,8.113266369783432,1.25,2.335287516666667,827.1824915805695,0.75,488.5,135.0,1860.0,0.0,2237.050630204767,28.1,0.0,0.0,0.0,0.0,38,50,0
